ProteinID,GeneSymbol,Description,Peptides,normoxia_mono_1,normoxia_mono_2,normoxia_mono_3,normoxia_mono_4,normoxia_PFF_1,normoxia_PFF_2,normoxia_PFF_3,normoxia_PFF_4,hypoxia_mono_1,hypoxia_mono_2,hypoxia_mono_3,hypoxia_mono_4,hypoxia_PFF_1,hypoxia_PFF_2,hypoxia_PFF_3,hypoxia_PFF_4,
Q9JHQ5,Lztfl1,Leucine zipper transcription factor-like protein 1,13,5263.55,4901.23,4760.3,5063.68,4824.52,4777.63,4603.5,4602.41,4803.63,4321.51,4586.14,4653.46,4962.11,4745.72,4019.66,4348.38,
P09470,Ace,Angiotensin-converting enzyme,13,2137.58,1777.65,1639.01,2175.94,2179.43,2199.76,1540.84,2146.49,2086.79,1851.09,1830.71,1626.57,1887.47,1783.22,5206.43,1703.59,
Q9D906,Atg7,Ubiquitin-like modifier-activating enzyme ATG7,13,5378.06,5297.99,5289.65,5415.06,5388.42,5417.43,5241.51,5048.42,5409.11,4905.33,5360.98,4690.37,5092.8,5077.87,5006.52,5169.36,
Q925E7,Ppp2r2d,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform,13,2420.29,2644.05,2844.48,2493.2,2736.34,2423.88,2974.9,2532.23,2565.66,2725.76,2654.39,2738.23,2669.21,2688.98,1385.45,2649.26,
Q05BC3-3,Eml1,Isoform 3 of Echinoderm microtubule-associated protein-like 1,13,3946.34,3585.76,3416.42,3603.48,3408.59,3236.67,3571.59,3291.37,2784.96,3317.04,3815.43,3163.59,3463.02,3668.77,2590.99,3259.32,
Q9QXG4,Acss2,"Acetyl-coenzyme A synthetase, cytoplasmic",13,4144.33,3705.63,3688.38,4024.08,3841.01,3813.17,3575.9,3632.16,3054.27,3193.35,3558.9,3251.63,3496.86,3473.34,3189.46,3358.3,
Q7TQK5,Ccdc93,Coiled-coil domain-containing protein 93,13,3152.27,3415.86,3501.76,3368.11,3469.06,3411.82,3504.73,3341.39,3248.31,3470.48,3596.3,3365.52,3381.38,3510.94,3188.53,3544.96,
Q9D964,Gatm,"Glycine amidinotransferase, mitochondrial",13,5289.03,4954.77,4613.09,5058.71,5033.02,4709.49,4715.73,4682.5,10092.8,4578.72,5108.8,4608.5,4772.72,4896,3909.94,4420.8,
Q05512,Mark2,Serine/threonine-protein kinase MARK2,13,2606.01,3009.97,2912.67,2725.09,2843.55,2799.22,2966.04,2746.43,2680.5,3036.38,2893.4,3234.88,2774.98,2978.95,2126,3139.02,
Q641P0,Actr3b,Actin-related protein 3B,13,2286.11,3318.4,3539.58,2826.27,2776.83,2789.48,3661.82,3033.53,2576.8,3481.64,3149.87,3718.68,2871.24,3190.84,1632.94,3595.55,
Q921K2,Parp1,Poly [ADP-ribose] polymerase,13,2448.7,2451.94,2510.9,2575.45,2519.18,2453.39,2561.56,2690.75,2396.44,2517.74,2558.02,2546.44,2473.67,2632.11,3514.15,2459.07,
A2A716,Osbpl7,Oxysterol-binding protein,13,1849.55,1821.41,1872.98,1871.93,1853.61,1823.18,1836.04,1699.53,1915.65,1754.73,1977.71,1752.21,1812.08,1877.06,1216.31,1844.09,
Q8BYR5-2,Cadps2,Isoform 2 of Calcium-dependent secretion activator 2,13,4747.82,3572.97,3187.42,4458.62,4486.03,5857.98,2421.31,3411.02,3951.54,2730.11,3935.22,2096.74,4038.42,3487.51,2596.32,3418.29,
Q8BGC0,Htatsf1,HIV Tat-specific factor 1 homolog,13,2908.11,2533.2,2501.31,2726.19,2544.53,2562.5,2436.94,2459.8,2624.38,2475.19,2630.51,2554,2894.28,2719.08,4538.53,2499.23,
P63143,Kcnab1,Voltage-gated potassium channel subunit beta-1,13,1672.71,2199.19,2212.09,1851.86,1867.88,1762.36,2405.87,1960.78,1816.03,2119.74,2034.45,2446.77,1968.57,2125.18,807.6,2154.4,
P42232,Stat5b,Signal transducer and activator of transcription 5B,13,2863.98,2374.01,2259.03,2765.82,2791.13,2872.62,2049.6,2557.16,2784.98,2383.51,2603.36,2375.5,2613.94,2477.76,3249.53,2550.28,
Q6PFD9,Nup98,Nuclear pore complex protein Nup98-Nup96,13,1916.25,1679.64,1683.07,1906.94,1850.16,1757.96,1667.21,1797.94,1900.99,1692.17,1815.97,1729.18,1845.21,1791.75,2670.98,1674.07,
Q99JI4,Psmd6,26S proteasome non-ATPase regulatory subunit 6,13,4545.09,4328.81,4339.22,4316.33,4511.23,4453.67,4189.08,4224.26,4293.35,4152.59,4308.22,3714.46,4122.26,4186.24,3910.57,4072.99,
Q3U0D9,Hace1,E3 ubiquitin-protein ligase HACE1,13,2609.96,3137.48,3272.07,2886.25,2919.96,2996.12,3348.99,2976.06,2696.06,3564.81,3373.62,3968.03,3006.69,3289.16,1841.93,3717.78,
Q8BJ71,Nup93,Nuclear pore complex protein Nup93,13,2227.52,2140.54,2142.87,2227.78,2204.19,2190.93,2237.89,2229.47,2255.93,2220.48,2244.19,2300.09,2169.71,2205.38,2638.17,2162.45,
Q9Z0G0,Gipc1,PDZ domain-containing protein GIPC1,13,2504,2544.51,2683.66,2652.99,2569.56,2344.35,2616.65,2512.65,2754.8,2390.06,2467.61,2527.1,2537.14,2510.8,1965.05,2389.84,
O88704,Hcn1,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1,13,3182.95,2814.59,2779.2,2801.12,2900.76,2770.19,2941.59,2532.14,2869.16,2616.33,2967.65,2315.2,2936.78,2717.31,2869.88,2723.49,
Q9EQ06,Hsd17b11,Estradiol 17-beta-dehydrogenase 11,13,4195.2,5338.93,5295.16,4774.06,5217.09,5155.61,5729.06,5450.46,8748.84,5062.61,4509.97,4808.56,4572.13,4875.34,3564.1,4808.2,
P62835,Rap1a,Ras-related protein Rap-1A,13,4110.51,3664.94,3360.66,3742.11,3822.28,3507.2,3664.56,3307.01,2827.31,3609.02,3617.59,2644.09,3673.56,3449.03,2136.82,2948.79,
Q6PHN9,Rab35,Ras-related protein Rab-35,13,3695.04,3684.31,3618.76,3474.58,3892.19,4005.47,3902.41,3560.09,3474.59,3849.38,3643.23,3705.34,3507.71,3616.4,3256.63,3848.25,
Q9Z2Z6,Slc25a20,Mitochondrial carnitine/acylcarnitine carrier protein,13,2860.99,3040.16,3141,2880.37,3021.58,3204.76,3196.04,3055.66,3246.01,2752.19,2835.13,2915.23,2870.23,2844.6,3278.14,2941.29,
Q9Z1T6,Pikfyve,1-phosphatidylinositol 3-phosphate 5-kinase,13,2595.92,2829.76,2930.37,2776.56,2702.85,2732.89,3055.98,2709.18,2536.5,2829.89,2884.24,2987.9,2680.96,2708.12,2026.77,2959.24,
Q6IRU5,Cltb,Clathrin light chain B,13,4159.36,3239.88,3076.59,3606.51,3212.55,3079.36,3136.03,3212.88,3525.19,2817.14,2601.12,2855.78,3339.77,2800.59,3756.58,2933.82,
P14576,Srp54,Signal recognition particle 54 kDa protein,13,5159.27,4419.9,4446.5,4813.23,4841.96,4849.43,4183.03,4451.43,5019.15,4209.58,4536.43,4162.8,4580.94,4435.03,5461.18,4394.66,
Q8R123-2,Flad1,Isoform 2 of FAD synthase,13,4583.79,4584.83,4639.2,4510.46,4679.43,4752.66,4456.56,4380.24,4471.27,4475.98,4599.85,4740.54,4520.43,4493.32,3505.99,4673.97,
P04938,Mup11,Major urinary protein 11,13,1117.69,919.253,8620.3,3171.44,439.682,869.275,1083.43,1970.36,160.497,4398.97,6166.62,12763.9,2379.54,3136.51,1642.26,8026,
Q8VIM9,Irgq,Immunity-related GTPase family Q protein,13,4128.96,3386.44,3072.17,3683.6,3274.18,3366.11,3281.93,3403.29,3570.35,3476.99,3095.38,3058.32,3252.58,3131.44,2226.69,3333.63,
Q8BVG4,Dpp9,Dipeptidyl peptidase 9,13,3147.83,3363.85,3452.16,3293.92,3291.93,3233.93,3584.8,3236.22,3335.9,3411.57,3647.03,3621.45,3270.39,3409.19,2542.96,3582.06,
Q80Z38,Shank2,SH3 and multiple ankyrin repeat domains protein 2,13,1922.79,1846.77,1802.2,1983.2,1912.66,2061.68,1685.03,1732.19,1701.8,1804.18,1983.51,1695.23,1842.32,1852.97,2018.7,1902.21,
Q3UUG6,Tbc1d24,TBC1 domain family member 24,13,4720.34,4320.71,3994.58,4438.85,4838.55,5112.65,3950.33,4324.16,4473.8,3945.02,4394.31,3698.45,4400.86,4132.15,3529.89,4217.27,
P47911,Rpl6,60S ribosomal protein L6,13,3458.31,3420.42,3354.26,3470.98,3588.21,3593.37,3209.78,3438.84,3770.14,3368.35,3780.22,3780.04,3725.63,3620.63,4181.46,3640.38,
P08775,Polr2a,DNA-directed RNA polymerase II subunit RPB1,13,2152.55,1977.47,1949.07,2246.2,2059.43,2082.28,2042.2,2112.75,2179.16,2178.19,2246.38,2060.78,1961.23,2141.28,3241.98,2035.81,
Q3TDN2,Faf2,FAS-associated factor 2,13,2679.33,2864.79,2910.91,2716.94,2716.99,2981.18,2884.98,2934.72,3096.07,2913.05,3007.94,2940.06,2852.26,2806.26,2567.67,3019.5,
Q8BYM5,Nlgn3,Neuroligin-3,13,3289.49,3338.54,3411.1,3317.89,3448.08,3670.47,3625.84,3386.74,3521.37,3520.58,3618.44,4044.28,3438.65,3411.36,4053.27,4013.73,
Q80YR5,Safb2,Scaffold attachment factor B2,13,4371.68,3881.85,3837.15,4342.67,3975.85,3934.01,3687.91,3837.83,4060.02,3821.64,4180.35,3745.22,4015.63,4163.75,6004.15,3841.68,
Q9WUM3,Coro1b,Coronin-1B,13,2321.17,2620.89,2461.66,2427.76,2396.83,2313.87,2632.7,2401.01,2320.16,2329.8,2419.66,2386.08,2238.08,2374.33,1921.25,2382.74,
Q6P5E8,Dgkq,Diacylglycerol kinase theta,13,2976.55,2402.36,2449.21,2614.15,2671.63,2827.9,2413.98,2614.63,2451.22,2221.7,2589.04,2624.06,2449.69,2296.25,2495.38,2727.91,
P41234,Abca2,ATP-binding cassette sub-family A member 2,13,1802.11,1882.61,1885.19,1890.2,1831.01,1825.05,1814.94,1757.52,1609.64,2027.33,2038.1,1886.14,2077.98,1984.3,1314.31,1862.8,
Q91VX2,Ubap2,Ubiquitin-associated protein 2,13,2656.08,2288.92,2421.55,2725.04,2357.41,2366.62,1935.96,2098.13,2510.09,1982.76,2469.01,2133.27,2565.19,2376.41,2756.97,2319,
Q80ZI6,Lrsam1,E3 ubiquitin-protein ligase LRSAM1,13,2156.34,2164.64,2118,2198.2,2178.16,2254,2041.77,1999.01,2100.07,1878.47,2049.23,1753,1919.91,1948.46,1274.83,1889.25,
Q99PU8-3,Dhx30,Isoform 3 of ATP-dependent RNA helicase DHX30,13,2800.35,2740.21,2823.63,2907.25,2810.98,2842.24,2764.95,2827.32,2995.34,2901.89,3271.23,3215.81,3049.11,3047.42,3212.5,3198.82,
Q61205,Pafah1b3,Platelet-activating factor acetylhydrolase IB subunit alpha1,13,5719.75,3209.95,2616.39,3692.29,3812.97,4453.33,2706.63,3702.52,3549.96,3067.19,2973.49,2542.47,3396.37,2663.35,4333.43,3305.21,
Q9D898,Arpc5l,Actin-related protein 2/3 complex subunit 5-like protein,13,2686.09,3054.42,3090.79,2997.49,2895.08,2755.82,3244.86,2982.51,2752.58,3034.05,2749.79,3058.58,2983.52,3048.93,2282.52,3092.01,
Q8K1R3,Pnpt1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",13,5225.99,4819.08,4617.7,4925.47,4971.94,5372.81,4945.65,4963.91,5259.43,4784.28,4872.41,4861.16,4680.76,4766.61,4904.73,5081.78,
Q9WV02,Rbmx,"RNA-binding motif protein, X chromosome",13,4216.81,3556.31,3281.08,3779.24,3857.19,3760.55,3203.18,3586.22,3832.61,3434.34,3564.64,3513.26,4031.38,3869.97,6518.93,3364.36,
Q6NZR5,Skiv2l,Superkiller viralicidic activity 2-like (S. cerevisiae),13,2634.92,2732.13,2694.84,2747.14,2658.87,2755.35,2647.78,2660.61,2599.56,2678.17,2788.63,2724.55,2595.66,2616.06,1991.77,2731.25,
Q9JLI8,Sart3,Squamous cell carcinoma antigen recognized by T-cells 3,13,2228.86,2009.44,1956.24,2159.73,2237.79,2218.48,1937.94,2167.59,2219.32,2009.48,2171.81,2072.45,2170.83,2111.68,2999.47,1980.15,
Q99NF7,Ppm1b,Protein-serine/threonine phosphatase,13,2917.59,3226.56,3267.25,3172.33,3020.25,3035.02,3207.07,2905.73,3392.33,3211.27,3328.78,3058.36,3017.66,3219.69,2753.94,3013.12,
A0A6I8MWZ8,Mtx1,Metaxin-1,13,3283.45,3321.6,3361.15,3276.96,3341.86,3496.14,3258.03,3115.15,3128.71,3104.43,3134.95,3106.39,3006.41,3074.3,3544.7,3328.59,
Q9DCT1,Akr1e2,"1,5-anhydro-D-fructose reductase",13,2406.8,2633.66,2594.59,2602.12,2565.09,2635.07,2471.31,2521.62,2532.93,2541.51,2567.28,2544.16,2757.35,2646.74,2317.26,2486.32,
Q8K245,Uvrag,UV radiation resistance-associated protein,13,2160.77,2430.09,2490.55,2333.36,2296.44,2348.94,2473.11,2382.82,2119.91,2445.48,2327.33,2494.22,2283.89,2294.86,1828.85,2531.33,
Q91YM4,Tbrg4,FAST kinase domain-containing protein 4,13,2811.99,2814.68,2947.57,2889.95,2863.38,3027.78,2936.78,2917.8,2986.99,2717.56,2792.74,3042.21,2780.59,2780.92,3038.37,2931.29,
E9PY16,Adap1,ArfGAP with dual PH domains 1,13,2446.4,2464.39,2456.21,2418.07,2455.06,2350.99,2518.26,2299.21,2218.01,2337.23,2375.6,2317.93,2404.61,2396.43,1403.55,2355.12,
Q61161,Map4k2,Mitogen-activated protein kinase kinase kinase kinase 2,13,3898.37,3884.37,3759.81,3983.38,3964.97,4233.19,3792.9,3917.69,3951.7,3613.97,4011.89,3747.86,3800.76,3773.39,3612.69,3768.41,
Q8C0D4,Arhgap12,Rho GTPase-activating protein 12,13,3260.99,3139.7,3209.3,3398.02,3192.26,3243.1,3137.05,3069.51,3218.27,3016.12,3107.8,2943.82,3083.52,3100.48,2900.4,3062.42,
Q80U30,Clec16a,Protein CLEC16A,13,2989.73,3205.43,3313.43,3043.69,3170.67,3088.88,3429.17,3126.83,3101.21,3083.65,3309.36,3403.9,3219.76,3256.38,2527.1,3333.49,
Q8VDP6,Cdipt,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,13,2915.63,3131.26,3224.2,2906.09,3117.4,3356.9,3104.14,3266.5,3150.4,3250.41,3163.21,3407.43,3118.76,3035.03,2538.07,3372.3,
Q9QZF2,Gpc1,Glypican-1,13,3870.39,4930.44,5374,4102.87,4486.01,4649.7,5379.61,4463.35,4061.84,4914.84,4889.52,5523.13,4324.35,4637.25,3220.04,5127.91,
Q8CIV8,Tbce,Tubulin-specific chaperone E,13,2815.32,3051.17,2937.89,2924.22,2888.56,2814.53,2818.92,2842.42,3069.24,2794.39,3065.47,2908.52,2916.48,2984.2,1815.88,2887.71,
Q8C8N2,Scai,Protein SCAI,13,3158.02,3701.76,4094.07,3654.16,3757.61,4161.95,4223.11,4049.11,3606.44,3991.2,4106.16,4515.3,3811.45,3886.48,4564.61,5006.31,
Q6P9R4,Arhgef18,Rho guanine nucleotide exchange factor 18,13,2491.19,2593.13,2410.67,2446.28,2335.77,2435.29,2402.63,2305.34,2320.77,2431.71,2443.33,2262.96,2341.11,2356.89,2023.32,2335.8,
P97492,Rgs14,Regulator of G-protein signaling 14,13,2343.04,3793.38,4067.92,3230.04,3251.09,2976.7,4531.78,3536.19,3145.44,3543,3359.65,3827.3,3092.95,3324.45,566.583,3762.06,
Q8C729-2,Fam126b,Isoform 2 of Protein FAM126B,13,3910.32,4484.23,4853.52,4075.2,4145.96,4252.66,5045.46,4107.57,3915.07,4119.72,4164.36,4391.16,4064.05,4074.82,3338.28,4644.66,
P25976,Ubtf,Nucleolar transcription factor 1,13,2488.94,2445.49,2325.93,2526.14,2422.27,2445.06,2289.77,2363.45,2749.25,2640.37,2592.71,2262.41,2493.79,2649.01,4616.24,2177.33,
Q9CQ62,Decr1,"2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial",13,3592.98,3839.79,3867.15,3669.29,4005.7,3865.92,3990.92,4122.1,3907.7,3458.1,3167.23,3293.34,3144.4,3423.39,4201.51,3207.8,
Q9WTP6,Ak2,"Adenylate kinase 2, mitochondrial",13,5693.16,5966.48,5594.57,5879.16,5578.74,6027.58,5947.28,5958.98,6115.96,5467.18,5292.66,5428.74,5038.51,5402.26,5827.55,5643,
O88967,Yme1l1,ATP-dependent zinc metalloprotease YME1L1,13,3991.75,3570.95,3741.63,3711.05,3737.29,3887.12,3709.75,3484.32,3668.8,3317.39,3562.63,3490.58,3562.53,3606.6,4314.36,3582.31,
Q8C008,Dzank1,Double zinc ribbon and ankyrin repeat-containing protein 1,13,2422.61,1838.39,1887.63,2063.02,2071.06,2030.72,1697.04,1725.33,1978.44,1748.61,2127.21,2017.25,2211.67,1984.37,2699.37,2094.88,
Q9D7N9,Apmap,Adipocyte plasma membrane-associated protein,13,3289.05,3237.93,3355.19,3196.46,3459.04,3403.95,3276.31,3402.54,3445.55,3272.71,3424.84,3456.67,3445.99,3394.21,3508.28,3441.46,
O08784,Tcof1,Treacle protein,13,3327.06,3181.58,3019.83,3354.21,3395.82,3454.71,2946.6,3246.29,3482.11,3237.89,3239.57,3366.54,3171.73,3377.47,5543.45,3030.29,
Q7TQH0-2,Atxn2l,Isoform 2 of Ataxin-2-like protein,13,2845.68,2549.8,2552.43,2739.99,2675.55,2619.82,2381.7,2506.28,2778.27,2434.53,2601.61,2432.03,2751.96,2691.73,3001.45,2583.7,
Q8BR92,Palm2,Paralemmin-2,13,3550.04,3097.52,2814.38,2951.52,3332.16,3066.34,2706.01,2709.76,3332.92,2855.15,3196.54,2758.51,3201.24,3105.59,2172.63,3021.43,
Q8WTY4,Ciapin1,Anamorsin,13,4722.79,4357.72,4294.1,4734.82,4253.97,4295.65,3850.64,4029.01,4557.4,3992.38,4056.17,4047.6,4658.34,4352.71,3903.21,4032.42,
E9Q8P8,Fam131b,Protein FAM131B,13,2635.6,3564.33,3877.5,3034.72,3200.4,3119.81,4157.93,3239.83,2844.86,3333.83,3231.81,3399.53,3101.26,3307.79,1745.15,3668.34,
Q7TMQ7,Wdr91,WD repeat-containing protein 91,13,3050.66,3019.54,2920.12,3088.35,3042.01,3043.17,2898.35,2825.35,3017.49,2938.35,3137.11,2699.1,3114.8,3128.78,2218.1,2992.62,
Q8CCJ3,Ufl1,E3 UFM1-protein ligase 1,13,2262.49,2134.06,2253.33,2398.26,2248.19,2218.55,2319.35,2319.07,2483.36,2327.02,2599.6,2385.51,2243.75,2376.64,2140.42,2357.53,
P70290,Mpp1,55 kDa erythrocyte membrane protein,13,4140.84,4077.89,3930.98,4180,4051.53,3881.55,3751.44,3892.21,4456.2,3967.17,4088.51,4152.46,4380.61,4255.2,3619.3,3981.76,
P70349,Hint1,Histidine triad nucleotide-binding protein 1,13,6738.42,4661.55,4695.62,4913.17,4309.67,4947.28,4700.78,5375.43,5582.82,4989.19,4831.72,4418.41,5084.97,4634.96,5207.57,4589.78,
Q9DCJ5,Ndufa8,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,13,4481.09,4195.18,4315.34,4048.49,4097.2,4300.97,4169.35,3850.43,4566.88,3897,4124.89,3524.16,4678.18,4275.85,4746.49,4220.82,
B9EI38,Reps2,RalBP1-associated Eps domain-containing protein 2,13,4691.69,4153.12,4105.14,4467.91,4340.81,4417.96,3747.4,3877.18,4208.85,3897.55,4370.73,3651.75,4286.99,4157.65,3658.98,4055.1,
Q9D1X0,Nol3,Nucleolar protein 3,13,1893.26,1849.26,1626.45,1876.03,1574.82,1608.94,1434.78,1518.7,2042.24,1444.51,1543.82,1474.65,1638.43,1516,1483.33,1568.32,
Q6PAV2,Herc4,Probable E3 ubiquitin-protein ligase HERC4,13,3922.37,4114.23,4319.7,4153.49,4214.57,4202.08,4338.07,3962.83,3748.37,4081.53,4300.16,4115.75,3924.03,3978.47,2801.59,4140.82,
Q9CR95,Necap1,Adaptin ear-binding coat-associated protein 1,13,4647.1,4396.74,4488.47,4543.56,4693.46,4537.92,4394.64,4210.56,4575.96,4183.05,4390.79,4300.28,4608.07,4318.18,3792.25,4373.94,
Q80SY4,Mib1,E3 ubiquitin-protein ligase MIB1,13,2977.82,3054.28,3060.57,3144.54,2923.89,3009.66,3099.88,2912.14,2882.28,2953.91,3157.55,2973.53,2985.81,3035.02,2513.68,3084.17,
A0A5F8MPP1,Cracd,RIKEN cDNA C530008M17 gene,13,3579.29,2439.68,2272.66,3045.79,3098.73,3539.89,2081.37,2491.05,2597.71,2181.51,2651.27,2028.47,2855.7,2352.26,3289.32,2525.87,
Q91W86,Vps11,Vacuolar protein sorting-associated protein 11 homolog,13,2627.78,2663.39,2739.78,2681.79,2741.81,2798.3,2736.77,2786.38,2760.1,2777.72,2901.37,2968.34,2853.72,2770.96,2252.17,3047.95,
Q9Z315,Sart1,U4/U6.U5 tri-snRNP-associated protein 1,13,1995.55,1746.12,1636.82,1850.7,1782.15,1798.22,1522.36,1707.49,1756.16,1645.89,1645.53,1642.02,1745.55,1801.94,2916.56,1670.3,
Q9D0L8,Rnmt,mRNA cap guanine-N7 methyltransferase,13,4302.59,3698.03,3802.01,4141.71,4166.5,4122.89,3505.28,3775.34,4133.75,3773.63,4217.55,4313.59,4383.54,4112.09,5777.33,4234.72,
Q9DD18,Dtd1,D-aminoacyl-tRNA deacylase 1,13,2568.7,2360.03,2387.43,2596.32,2526.21,2401.66,2169,2374.79,2671.91,2341.59,2177.14,2723.02,2640.3,2378.88,2560.12,2203.77,
Q6ZPJ0,Tex2,Testis-expressed protein 2,13,3455.84,3192.39,3225.21,3226.76,3280.8,3404.22,3208.65,2916.33,3079.9,2877.56,3306.71,2942.98,3220.39,3129.96,2144.33,3085.33,
Q9JK48,Sh3glb1,Endophilin-B1,13,3585.43,4467.84,4320.95,3999.81,3806.81,3734.06,4447.24,4153.58,3910.8,4093.37,3972.43,4307.38,3932.62,4493.31,2245.64,4056.64,
Q5XG69,Fam169a,Soluble lamin-associated protein of 75 kDa,13,3929.7,3012.52,2909.13,3610.84,3692.84,3920.73,2689.81,2993.37,3406.67,2939.28,3469.43,3150.21,3419.1,3199.75,7421.01,3409.87,
Q9Z2X1,Hnrnpf,Heterogeneous nuclear ribonucleoprotein F,13,2963.25,2858.72,2745.3,2993.1,2817.22,2610.59,2613.4,2851.68,2825.64,2713.8,2723.87,2844.47,2896.18,2957.98,4100.9,2572.19,
Q61599,Arhgdib,Rho GDP-dissociation inhibitor 2,13,3903.98,6729.78,7680.36,5777.68,5858.05,5020.27,7660.96,6624.19,7007.37,7284.82,6271.54,7152.4,6471.98,6728.99,1979.72,6414.94,
Q8K274,Fn3krp,Ketosamine-3-kinase,13,2630.3,2853.95,2768.92,2790.61,2713.33,2647.18,2856.18,2657.73,2595.48,2520.9,2647.2,2785.01,2637.66,2634.01,2477.3,2509.34,
Q8BLF1,Nceh1,Neutral cholesterol ester hydrolase 1,13,4406.27,4714.93,4916.42,4537.58,4756.82,4636.07,4920.59,4569.07,4309.57,4336.6,4519.5,5038.13,4506.31,4528.76,3483.98,4743.27,
Q6DFW0,Q6DFW0,Guanine nucleotide exchange C9orf72 homolog,13,1189,1730.2,1837.17,1539.96,1577.41,1606.43,1883.26,1760.42,1539.08,1904.89,1804.67,2430.79,1606.21,1812.47,948.572,2095.92,
Q9WV54,Asah1,Acid ceramidase,13,3510.07,3320.65,3360.1,3507.54,3184.95,3138.1,3234.8,3067.15,3512.17,3072.57,3356,3287.17,3308.51,3534.31,4043.37,3535.43,
Q3U3J1,Bckdha,2-oxoisovalerate dehydrogenase subunit alpha,13,2972.11,2995.81,3246.05,2968.87,3020.2,3040.68,3018.54,2852.45,3503.91,2772.22,3052.36,2915.78,3104.57,3031.33,3101.66,3168.45,
P35278,Rab5c,Ras-related protein Rab-5C,13,2956.8,3179.93,3148.46,3057.23,3260.31,3265.56,3285.63,3069.87,3252.41,3176.05,3121.99,3069.85,3107.51,3228.62,2660.48,3106.67,
Q7TSQ8,Pdpr,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial",13,3012.72,3048.73,3316.67,3000.34,3152.9,3253.06,3418.68,3247.99,3399.34,3514.4,3458.83,3904.25,3359,3322.33,3242.81,3659.21,
Q9D0E3,Lysmd1,LysM and putative peptidoglycan-binding domain-containing protein 1,13,1510.5,1953.5,2109.67,1852.38,1925.75,1754.3,2077.87,1974.78,2025.33,1951.91,1876.57,2076.29,2150.05,2027.01,1451.06,1942.01,
Q9CX80,Cygb,Cytoglobin,13,2427.64,1880.19,2052.16,2213.63,2138.89,2394.28,1796.7,1970.63,2160.92,1655.38,1977.64,1953.25,2230.29,1836.09,2914.06,1972.98,
Q3TIV5,Zc3h15,Zinc finger CCCH domain-containing protein 15,13,4569.72,3942.59,4076.86,4653.33,4264.15,4178.87,3857.07,3973.57,4192.85,3875.79,4189.41,4066.83,4494.95,4321.47,5469.25,3896.69,
O35459,Ech1,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",13,4231.52,4639.75,4843.54,4546.26,4738.97,4418.45,4851.51,4708.05,4451.27,3931.04,3815.85,3995.76,4142.46,4286.65,4683.78,3903.68,
Q14C51,Ptcd3,"Pentatricopeptide repeat domain-containing protein 3, mitochondrial",13,3036.95,2918.99,3070.27,3024.93,3032.24,3212.57,3026.88,3134.79,2946.98,2921.32,3073.65,3134.01,2925.31,3009.58,3425.52,3165.48,
Q0P5W1,Vps8,Vacuolar protein sorting-associated protein 8 homolog,13,2856.07,3013.58,2911.26,2973.81,3052.58,3095.22,2994.85,2928.44,3031.54,3084.22,3216.6,3149.29,3069.17,3107.56,2724.12,3204.57,
Q9DCH4,Eif3f,Eukaryotic translation initiation factor 3 subunit F,13,2710.8,2327.5,2380.12,2387.79,2411.04,2382.11,2272.94,2586.08,2458.35,2338.6,2469.26,2229.12,2413.86,2407.61,2535.27,2260.74,
Q9WVJ2,Psmd13,26S proteasome non-ATPase regulatory subunit 13,13,4807.16,4624.55,4497.2,4683.82,4679.39,4962.57,4518.81,4753.2,4636.06,4542.73,4656.94,4383.86,4432.05,4515.73,4127.67,4665.37,
P53668,Limk1,LIM domain kinase 1,13,2805.19,2257.57,2283.02,2470.39,2569.05,2518.83,2113.33,2432.97,2206.24,1975.61,2257.76,1995.47,2275.77,2118.66,2027.81,2285.25,
Q9CR98,Fam136a,Protein FAM136A,13,4003.71,2551.06,2186.58,2919.11,2260.07,2447.05,2698.77,2806.99,2935.72,2446.17,1995.4,2241.85,2018.82,1952.18,2997.45,2758.14,
Q8CH72,Trim32,E3 ubiquitin-protein ligase TRIM32,13,3683.16,3879.77,3978.12,3732.81,3893.32,3871.72,4040.64,3821.12,3832.02,3967.55,4121.11,4018.32,4149.07,4106.99,3068.73,4340.31,
Q4V9Z5-2,Sez6l2,Isoform 2 of Seizure 6-like protein 2,13,2063.95,1890,1853.58,1923.14,1919.11,1888.37,1774.16,1640.48,1810.5,1774.05,1997.28,1810.25,2170.73,1948.51,1862.96,1966.96,
P10639,Txn,Thioredoxin,13,3581.11,3277.01,3123.22,3397.86,3301.51,3142.52,3098.76,3306.86,3237.23,3122.9,2813.75,3014.58,3221.51,3027.05,2840.34,2763.6,
Q9JJK2,Lancl2,LanC-like protein 2,13,3260.28,3032.69,3039.83,3137.53,3236.93,3333.84,2997.68,3044.44,3070.78,3008.53,3297.29,2998.58,3360.88,3163.72,3264.02,3174.72,
